inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
80104,1031,44703,2023-07-04 16:07:51,2023-08-0308:59:43,,0
49038,608,29234,2022-10-31 20:33:23,2022-11-0613:58:46,,0
42720,986,24672,2022-04-11 18:14:08,2022-05-0918:21:03,,0
95043,1079,53143,2023-06-29 18:04:49,2023-07-2016:58:13,,0
89403,1068,38601,2023-08-29 18:40:24,2023-08-2921:35:28,,0
49112,642,30344,2022-12-02 17:54:38,2022-12-1415:22:38,,0
89631,79,50359,2021-11-02 11:24:30,2021-11-1621:12:53,,0
88878,263,6148,2022-10-11 17:57:48,2022-10-2309:13:59,,0
3783,943,2083,2021-04-11 21:40:36,2021-05-1214:30:29,,0
98753,384,55508,2022-05-21 19:46:23,2022-06-2108:40:49,,0
31226,365,19359,2024-04-17 10:40:15,2024-04-1712:08:03,,0
65422,1044,36827,2024-12-10 15:01:42,,,0
9337,1307,5312,2022-08-16 14:05:26,2022-09-2010:50:04,,0
15386,137,8932,2021-11-15 16:42:32,2021-12-3118:15:14,,0
10703,732,6066,2024-03-24 20:44:34,2024-06-1812:55:38,2024-05-1708:24:24,2
93103,1337,52242,2021-04-13 17:01:30,2021-06-2415:53:45,2021-05-0821:29:39,1
92386,978,51830,2024-03-24 16:34:40,2024-05-2808:29:07,2024-04-2300:24:52,1
70401,957,40127,2021-05-25 19:47:31,2021-10-2109:57:03,2021-07-2210:38:00,2
89655,128,50375,2022-04-10 14:14:49,2022-04-2412:47:58,,0
78817,1361,44148,2024-12-25 15:50:42,,,0
77927,324,51517,2023-03-01 16:30:30,2023-05-2910:35:39,2023-04-2722:52:53,2
71622,436,1377,2024-06-16 10:02:37,2024-10-2309:19:06,2024-09-2218:40:01,2
92116,1369,32120,2024-06-21 15:55:10,2024-08-3014:10:29,2024-08-2222:10:56,1
78083,60,43751,2022-05-29 12:14:19,2022-06-2212:11:30,,0
48038,318,28926,2024-02-26 17:30:37,2024-04-1016:15:30,2024-03-2118:58:24,1
4925,273,5458,2022-10-24 08:51:09,2022-11-2316:17:34,2023-05-1618:33:03,1
4533,437,2539,2024-04-21 18:55:51,2024-05-1419:51:20,,0
102424,1412,11446,2023-12-19 11:10:04,2024-02-2008:50:46,,0
38171,72,24032,2020-01-14 20:53:51,2020-08-2416:56:05,2022-02-1715:03:09,0
4056,4,2305,2021-06-21 13:23:16,2021-11-0716:32:45,2021-07-2020:05:24,1
98728,149,55597,2022-05-23 18:49:30,2022-06-1409:37:13,,0
101524,1285,33352,2022-06-16 12:45:59,2022-08-2409:56:44,,0
75537,250,42665,2022-05-22 19:14:10,2022-05-2221:20:00,2023-05-0810:25:53,0
23536,582,13860,2023-08-27 16:58:51,2023-09-0313:00:35,,0
11954,500,6738,2022-12-05 17:58:50,2022-12-1114:05:44,,0
28401,799,7524,2020-10-06 21:28:56,2020-10-0621:29:38,,0
2851,172,1679,2021-08-06 16:24:31,2021-11-1613:55:09,2021-10-1108:31:04,1
43006,1091,24336,2023-12-29 16:44:20,2024-01-2018:36:51,,0
97450,149,54782,2021-04-16 15:19:40,2021-04-1816:08:48,2022-06-0717:25:20,0
75792,658,30048,2023-10-16 20:57:02,2023-10-2108:20:46,,0
46074,565,27766,2023-09-25 19:30:07,2023-12-0316:59:56,2023-11-2012:20:38,2
89827,242,50339,2022-10-08 21:48:07,2023-02-2818:59:57,2022-12-0415:23:07,2
95881,496,53749,2022-03-16 14:46:12,2022-06-0515:50:42,2022-05-1022:07:33,2
12880,922,7304,2021-12-31 13:55:28,2022-02-1516:24:41,2022-02-1409:12:10,1
44913,815,26910,2021-06-13 15:32:48,2021-07-0619:08:55,,0
85375,896,38922,2021-05-23 20:42:15,2021-12-1418:13:01,2022-10-0609:35:31,2
42749,991,24718,2022-03-11 19:38:20,2022-03-1820:42:23,,0
25021,38,14906,2021-07-03 20:01:34,2021-08-0617:15:56,2022-08-1115:57:05,0
23770,85,14071,2020-10-21 20:56:29,2020-11-1918:37:51,2020-11-1819:29:57,1
71056,629,40586,2024-09-04 20:11:32,2024-09-1315:34:51,,0
66395,157,11864,2022-11-15 21:57:59,2022-12-3113:56:02,2022-12-1323:23:35,1
15883,164,9250,2022-09-11 11:59:49,2022-10-1412:20:37,,0
5973,270,3308,2022-04-25 21:51:57,2022-08-1018:09:20,2022-06-1816:32:06,2
20824,1202,12264,2023-12-19 21:25:33,2024-01-1817:55:01,,0
62666,965,34870,2020-12-02 12:59:04,2020-12-3113:21:21,,0
40644,349,30047,2022-09-23 15:14:02,2022-11-2614:50:50,2022-11-1422:08:02,2
102483,847,24648,2021-08-29 10:49:50,2021-11-2209:54:50,2021-10-2208:47:44,2
596,361,45396,2020-11-07 11:07:57,2020-12-0912:48:17,,0
101989,60,57870,2021-03-04 19:38:08,2021-06-0718:57:26,2021-05-0607:35:29,2
8805,1366,4936,2024-05-28 17:03:07,2024-06-0615:16:32,,0
89720,760,4982,2021-04-12 16:39:55,2021-05-2920:23:00,2021-05-0822:41:56,1
41955,511,24588,2023-09-11 15:30:12,2023-09-1213:34:35,,0
75283,70,42576,2020-01-14 09:56:50,2020-09-2411:34:22,,0
79889,1445,44587,2024-10-21 19:59:29,,2024-11-1010:29:37,1
75702,541,42713,2023-03-28 17:58:09,2023-06-1321:54:27,2023-05-2508:07:50,2
65213,798,36728,2021-03-30 08:30:16,2021-04-2314:35:45,,0
1952,824,1142,2020-10-18 10:59:27,2020-12-1316:31:16,2020-11-1211:47:33,1
74657,10,42351,2021-03-05 17:24:09,2021-05-2812:15:40,2021-04-2612:40:24,2
97173,418,54641,2022-05-11 20:31:31,2022-06-1510:31:37,,0
71186,1309,40672,2024-01-30 16:05:14,2024-07-0910:39:11,,0
81384,160,45355,2022-04-28 17:34:38,2022-05-1511:21:41,,0
7911,501,4408,2021-10-31 15:06:58,2021-11-0413:22:33,,0
56097,398,24334,2021-03-06 21:01:38,2021-03-0621:17:40,,0
59118,679,32383,2024-12-09 13:18:16,2024-12-1614:47:59,,0
80318,418,44845,2021-03-07 17:48:43,2021-05-1512:30:25,2021-04-3000:12:31,2
73367,434,42434,2022-04-03 18:00:26,2022-05-0415:04:27,2022-04-2411:49:57,1
68050,731,30713,2024-04-09 17:54:31,2024-05-1613:16:19,,0
39501,231,32258,2021-07-22 20:09:55,2021-08-2418:48:51,,0
7527,260,32137,2021-04-16 20:10:04,2021-07-2317:07:46,2021-06-1516:30:25,2
73397,541,38817,2024-09-27 12:40:10,,2024-10-1909:59:28,1
63646,504,6628,2022-11-22 21:47:48,2022-11-2315:39:55,,0
4701,944,802,2021-06-24 19:08:20,2021-10-0920:15:39,2021-07-1713:08:57,1
59790,640,33168,2023-09-15 13:19:45,2023-09-2810:53:13,,0
27627,688,16697,2024-09-24 20:54:12,2024-09-2615:09:43,,0
24977,667,14858,2022-09-08 18:38:41,2023-02-2520:28:51,2022-09-3002:24:56,1
89877,294,50495,2022-05-14 12:06:43,2022-06-3017:01:49,,0
83097,45,28570,2021-09-10 16:47:46,2021-12-1417:10:51,2022-03-1716:03:26,2
48929,555,2233,2023-08-22 20:43:58,2023-11-2013:53:15,2023-10-1816:36:42,2
25009,847,14898,2021-09-24 08:25:26,2021-11-2209:55:29,2021-11-1618:56:51,2
77463,404,43408,2021-08-12 19:02:27,2021-08-2117:57:52,,0
87581,781,34146,2020-10-17 14:18:39,2020-11-1816:26:59,,0
94973,978,53351,2024-12-18 18:52:32,,,0
9216,869,5139,2021-04-18 19:24:49,2021-05-1408:22:44,,0
93411,984,52438,2022-01-12 08:53:55,2022-03-0914:19:18,,0
90640,48,49912,2020-10-31 20:08:31,2021-03-0318:25:24,2020-12-2800:13:36,2
56631,617,24391,2024-01-21 17:55:40,2024-02-1812:44:41,,0
20540,1331,11927,2022-06-14 08:30:27,2022-08-0215:12:31,,0
61893,154,34401,2024-04-16 20:06:04,2024-06-1118:35:58,2024-05-1220:09:10,1
95532,854,53590,2022-01-14 12:04:09,2022-03-1421:28:33,2022-02-1218:07:07,1
29188,284,2063,2022-10-15 14:15:44,2022-12-1415:27:03,2022-12-1315:32:40,2
79623,399,2026,2023-02-27 17:45:16,2023-05-2816:21:42,2023-04-2607:49:19,2
20626,339,12146,2021-08-26 21:33:43,2021-08-2621:54:09,,0
5425,647,2855,2023-03-04 21:42:20,2023-04-0113:27:29,2023-03-3111:55:00,1
13266,575,7502,2023-12-27 12:43:24,2024-02-2620:54:36,,0
89368,900,50217,2021-03-16 09:46:16,2021-05-2013:51:35,2021-04-0807:57:12,1
28841,1190,17572,2024-04-22 15:55:15,2024-08-2414:55:08,2024-06-1409:45:19,2
81104,632,45127,2024-03-12 20:07:31,2024-03-3119:04:57,,0
47935,304,28425,2022-02-21 21:54:52,2022-06-2913:17:08,2022-05-1512:15:10,2
74532,192,42326,2020-09-25 16:50:55,2020-12-1612:58:00,2020-11-2422:48:06,2
34319,363,21556,2022-12-06 19:51:44,2022-12-1115:17:50,,0
17394,865,10150,2022-01-17 13:36:18,2022-04-0418:38:37,2022-03-2110:29:10,2
23520,941,13925,2022-03-13 16:31:36,2022-06-0213:25:20,2022-04-1017:34:35,1
80379,529,51486,2022-09-05 10:20:36,2022-10-0420:13:56,,0
60092,550,33296,2024-03-31 21:56:50,2024-05-1513:32:50,,0
10930,110,6148,2021-04-06 21:08:24,2021-04-0920:34:43,,0
88535,333,49750,2023-08-28 14:36:03,2023-11-0616:48:55,2023-10-1908:19:36,2
43823,832,26479,2022-02-28 18:45:33,2022-03-0719:17:19,,0
21360,26,12640,2021-10-19 12:59:34,2021-11-0510:07:10,,0
728,548,430,2023-06-05 17:28:04,2023-06-0619:05:36,,0
48894,536,29004,2023-09-02 13:59:32,2023-09-0215:54:16,,0
14592,415,8366,2023-10-12 17:41:16,2023-11-0611:05:36,,0
87641,628,39975,2024-11-30 17:02:38,,2024-12-2919:30:06,1
57895,311,31721,2023-04-21 11:39:27,2023-04-2113:29:54,,0
73706,703,28307,2023-11-26 17:03:35,2024-03-2618:38:14,2024-02-1820:43:40,2
100090,960,28544,2021-11-17 20:07:30,2021-12-2712:56:14,2021-12-1518:55:38,1
88781,33,42627,2020-10-29 09:34:28,2021-01-0418:25:28,2020-12-2014:40:17,2
65868,1413,37118,2023-12-24 21:52:58,2024-01-0915:33:39,,0
55312,1181,30702,2023-12-17 16:12:35,2023-12-2411:49:32,,0
57852,305,32278,2021-03-22 21:27:00,2021-03-2318:50:28,,0
65748,1329,37108,2023-04-13 12:24:58,2023-05-1213:19:11,2023-05-1017:12:07,1
101792,1432,57734,2024-04-29 18:20:25,2024-08-2419:14:35,2024-08-2412:02:22,2
35032,72,27160,2021-04-14 11:50:31,2021-05-1712:10:30,2022-11-1509:03:16,0
44136,927,26502,2022-04-26 21:49:00,2022-05-0208:38:31,,0
3544,395,2039,2021-10-18 11:23:13,2021-12-2908:22:28,2021-11-1611:10:40,1
34207,510,21489,2024-12-13 16:30:07,2024-12-1316:31:16,,0
10708,1173,28285,2024-05-03 19:13:04,2024-06-3020:04:42,2024-06-0110:17:29,1
19253,1008,11294,2023-12-09 19:26:21,2023-12-2815:52:49,,0
81788,1024,45555,2023-10-29 16:51:49,2023-12-0518:09:01,,0
51587,311,30107,2023-03-09 09:43:26,2023-03-1621:56:21,,0
13238,283,2026,2022-09-07 21:32:31,2022-11-3011:27:03,2022-11-0109:58:11,2
55983,221,31601,2021-12-04 19:54:18,2022-01-0513:27:32,,0
4793,944,2591,2023-05-04 10:31:41,2023-05-0413:57:15,,0
7958,1253,4429,2024-12-04 12:02:27,2024-12-1519:15:12,,0
2018,503,13044,2022-05-16 21:08:11,2022-06-1213:29:11,,0
101798,1314,57754,2021-05-28 09:41:59,2021-10-1820:59:34,2021-07-1816:44:57,2
95199,1303,28667,2024-12-10 15:50:22,,,0
33689,718,21136,2024-02-19 15:27:07,2024-03-3113:47:41,,0
89648,119,50371,2020-09-22 18:34:18,2020-09-2816:57:05,,0
77708,258,43496,2021-12-31 21:02:58,2022-01-0416:34:39,2023-08-2311:59:59,0
81933,623,45591,2024-11-10 21:24:38,2024-11-1420:45:13,,0
70405,42,40129,2021-03-16 18:10:35,2021-04-2915:43:33,,0
10977,241,32246,2022-12-03 20:01:47,2022-12-0912:56:34,2022-03-2001:20:49,0
87363,1385,28307,2023-03-09 17:37:40,2023-05-3017:35:57,2023-05-0500:15:59,2
75433,303,42587,2021-08-29 20:28:29,2021-10-0923:11:19,,0
454,547,234,2024-04-25 16:54:13,2024-05-1214:27:27,,0
74778,407,16421,2020-10-10 21:08:22,2020-11-0915:57:23,,0
52128,563,4024,2022-11-21 17:26:45,2023-02-2711:47:20,,0
42617,725,25027,2023-12-04 16:48:17,2024-01-1515:47:13,2024-01-0208:18:36,1
68994,1014,39173,2023-04-16 18:26:28,2023-05-1619:00:10,,0
99624,916,34132,2022-09-02 15:45:13,2022-09-0215:46:29,,0
75762,480,43037,2024-03-29 17:14:57,2024-05-1920:57:18,,0
17044,1331,3929,2024-05-06 16:30:05,2024-05-1221:13:54,,0
36902,486,23230,2024-05-04 17:27:16,2024-05-0721:51:51,,0
23807,1368,31533,2022-05-04 12:25:42,2022-06-0713:13:23,,0
35508,168,22350,2020-10-10 10:12:10,2020-12-2710:23:16,2022-02-1321:11:53,2
25989,171,15581,2021-10-17 09:20:19,2021-10-1721:20:17,,0
56322,525,31608,2023-06-23 15:46:59,2023-09-2521:04:18,2023-08-2713:12:55,1
68323,1370,38715,2024-05-25 12:35:31,2024-06-1618:56:19,,0
36840,380,23207,2020-12-18 17:37:26,2021-01-0620:41:16,,0
29826,450,40751,2024-05-22 17:56:20,2024-09-0419:57:31,2024-06-1521:43:41,1
24075,921,14271,2021-12-21 17:50:27,2022-03-1508:51:23,,0
8223,224,4598,2022-06-23 14:59:47,2022-08-1018:20:26,,0
8124,1010,4517,2021-11-22 21:15:52,2022-01-0918:02:20,,0
39132,71,24364,2021-05-08 21:42:29,2021-05-2709:37:43,,0
47219,133,28421,2022-02-19 16:54:33,2022-06-1411:47:37,2022-05-0913:50:37,2
5797,171,3199,2021-07-29 11:13:24,2021-10-1116:03:55,2021-08-2520:03:31,1
36446,282,28425,2021-07-28 19:06:38,2021-10-2615:58:54,2021-08-2621:55:11,1
99762,875,56308,2022-05-20 16:55:24,2022-05-2511:22:56,,0
74401,607,30733,2024-11-11 16:19:43,,2024-12-0612:49:29,1
60120,568,24391,2024-05-08 11:48:13,2024-05-2016:37:43,,0
29681,450,18216,2024-06-07 08:59:36,2024-09-0419:58:37,,0
5189,172,2875,2020-12-20 18:13:26,2021-01-2019:57:46,2021-01-1820:10:12,1
86283,1315,48478,2022-04-15 18:19:16,2022-06-1710:14:50,2022-05-1315:00:31,1
83029,1114,48914,2024-03-31 09:45:27,2024-03-3121:57:03,,0
19614,1281,11516,2020-06-12 16:58:48,2020-10-0713:57:06,,0
35031,72,28440,2021-01-17 12:33:28,2021-03-1215:05:57,2021-10-1617:06:19,0
19158,479,11220,2024-09-26 12:02:05,2024-10-2918:54:03,,0
18734,346,10941,2022-09-08 17:58:29,2022-10-1607:03:28,2022-10-0218:40:57,1
60664,1123,33704,2022-09-19 11:39:33,2022-10-2411:49:00,,0
5058,301,2763,2023-02-27 19:32:56,2023-03-3013:39:55,,0
87756,815,48471,2020-09-10 10:54:28,2020-09-1417:15:38,,0
86247,417,48486,2022-10-04 20:20:41,2022-12-1407:59:53,2022-12-0311:31:35,2
101128,155,57244,2021-08-02 20:24:36,2021-08-1709:55:06,2023-04-0609:29:30,0
13187,310,7509,2022-03-30 21:21:15,2022-06-2819:48:44,2022-06-1521:06:20,2
1780,1165,1008,2024-11-28 09:42:54,,2024-12-2721:51:15,1
35322,916,22229,2022-08-22 20:01:32,2022-09-3020:43:31,2022-09-2217:18:57,1
62120,961,34540,2022-04-02 19:15:11,2022-04-0219:17:27,,0
102777,377,58462,2024-11-27 11:20:41,,2024-12-1817:05:59,1
68223,431,38637,2022-01-07 14:33:40,2022-02-1216:42:25,,0
66577,20,37601,2020-10-25 12:08:29,2020-10-3112:10:04,,0
44461,1271,26692,2022-02-17 18:40:46,2022-03-1017:31:35,,0
50716,279,29789,2022-09-05 18:47:29,2022-09-1322:15:49,,0
90468,190,50792,2021-10-29 10:48:19,2022-01-0722:03:10,2021-11-2010:23:23,1
16940,1331,9651,2020-11-16 17:36:24,2020-12-1810:05:33,2020-12-0910:26:49,1
68608,536,38892,2022-11-28 21:52:41,2022-12-1016:21:05,,0
86395,94,48574,2020-11-11 21:57:08,2021-01-0121:40:51,2020-12-0620:51:47,1
40298,311,4909,2022-10-02 16:15:26,2022-10-0721:50:52,,0
37147,493,23332,2023-10-08 18:02:25,2023-11-1214:04:19,2023-11-0620:13:24,1
29505,1154,18072,2023-12-17 08:30:38,2024-01-1511:28:55,,0
73303,256,41833,2022-05-14 11:58:03,2022-06-1607:56:10,2022-11-1415:55:10,0
50569,1211,29701,2023-11-12 20:15:09,2023-12-1220:39:04,,0
28562,179,17372,2021-12-25 09:33:23,2022-02-1313:13:10,,0
80730,242,45042,2022-03-13 17:59:49,2022-05-2108:36:19,2022-05-0822:28:32,2
81219,465,45266,2022-08-28 21:12:10,2022-10-2011:30:57,2022-09-2008:54:40,1
81200,44,45261,2022-03-15 17:07:59,2022-05-2810:57:55,2022-05-0717:01:13,2
80665,222,44997,2021-11-17 17:06:09,2022-01-0221:51:19,2021-12-1009:03:19,1
77568,1265,43479,2020-08-20 11:42:02,2020-10-3111:32:49,2020-10-1509:47:56,2
58702,723,32850,2023-12-05 21:13:44,2024-01-0221:21:46,,0
96303,775,54098,2021-08-15 13:55:02,2021-08-2514:05:27,,0
7962,1253,4432,2024-10-15 16:59:39,2024-11-0809:43:26,,0
40168,249,25074,2022-03-02 17:25:19,2022-03-1920:13:30,,0
1907,139,1110,2021-12-15 15:55:03,2022-02-1418:22:29,2023-02-2522:41:09,0
65055,794,7937,2020-06-24 15:28:27,2020-12-0114:26:41,2020-10-1509:28:58,2
59558,131,33131,2021-06-27 11:26:43,2021-11-1919:07:21,2021-10-1311:47:46,2
50391,93,27112,2020-01-14 21:50:54,2020-08-2518:56:39,,0
25346,58,42587,2022-04-06 13:02:00,2022-05-0218:27:43,,0
82675,1100,28564,2022-08-31 15:56:29,2022-10-2120:40:13,2023-08-1713:50:36,2
75840,1043,27003,2023-05-25 16:22:07,2023-06-2710:55:58,2023-06-2312:00:09,1
54944,1022,30885,2022-10-17 18:33:01,2022-12-0914:46:40,2022-11-1623:54:50,1
13504,1213,7673,2024-11-05 09:56:16,,2024-12-2819:04:14,2
67561,268,38148,2020-08-18 15:58:25,2020-08-1907:35:45,,0
47658,113,30747,2022-03-24 20:56:41,2022-05-1919:42:15,2022-04-1320:43:47,1
45407,365,5938,2024-04-16 09:59:56,2024-04-1613:07:52,,0
17398,865,10152,2020-01-13 08:27:18,2020-11-0917:28:13,2020-09-2513:44:11,2
47600,88,28684,2021-10-19 21:46:36,2021-12-2820:04:16,2021-11-1213:17:11,1
62371,444,34636,2024-03-01 13:21:58,2024-06-0919:17:03,2024-04-2313:26:17,2
29,310,10,2023-05-21 20:50:45,2023-07-1811:12:10,,0
62638,959,34868,2020-12-11 18:24:45,2021-01-1818:23:08,2021-01-0415:49:41,1
9719,485,5613,2024-03-25 18:49:43,2024-05-0414:56:00,,0
33124,556,20784,2023-09-14 16:43:15,2023-12-1316:21:52,2023-11-0609:43:45,2
58774,993,32855,2023-03-21 17:29:03,2023-05-1815:09:12,2023-04-1814:10:24,1
68707,365,32121,2024-04-17 12:46:39,2024-04-1713:37:24,,0
31664,541,42783,2024-07-22 19:04:08,2024-08-2515:15:04,,0
32464,718,20222,2024-12-05 15:24:21,2024-12-0518:22:08,,0
50469,943,17321,2022-04-24 18:00:15,2022-04-2815:13:10,,0
54402,367,30726,2023-03-28 17:19:20,2023-04-2214:56:03,2023-04-2021:45:05,1
11561,1122,6157,2024-11-20 17:49:24,,2024-12-2016:09:20,1
57677,190,32475,2021-07-19 21:58:08,2021-08-0516:49:10,,0
56018,285,31660,2022-03-16 20:01:58,2022-05-1020:33:04,2022-04-1518:14:55,1
83997,1416,48983,2024-08-21 14:47:08,2024-09-3016:20:11,,0
69212,1043,28570,2024-03-28 15:53:42,2024-06-2409:44:20,2024-09-1616:06:02,2
80987,175,45164,2022-10-08 11:13:17,2022-11-2212:01:41,2022-11-0613:21:12,1
20609,787,12138,2021-05-14 17:55:01,2021-06-1318:58:30,,0
46532,705,27193,2024-06-06 16:51:53,2024-08-1811:43:37,,0
6750,566,3760,2024-04-22 14:37:16,2024-06-1623:24:42,2024-05-2105:21:59,1
32889,313,20612,2021-07-02 10:28:25,2021-07-0415:57:51,,0
6795,1044,3677,2022-10-30 11:23:31,2022-11-2212:50:24,,0
45891,830,27667,2022-01-05 14:31:57,2022-02-1411:25:58,,0
86149,496,28583,2022-11-21 21:52:26,2023-02-1808:09:37,,0
46452,1357,44601,2022-12-10 19:31:25,2023-04-2517:43:39,2023-03-2400:17:40,2
65865,1150,24649,2023-09-27 12:38:44,2023-12-1820:29:36,2023-11-2419:48:34,2
70247,1055,30733,2024-08-29 19:46:16,2024-11-0816:27:20,,0
19666,1299,31602,2020-05-29 11:29:06,2020-07-0612:59:45,,0
67907,800,28564,2021-03-23 20:49:14,2021-05-0118:05:16,2021-04-1720:03:32,1
58048,406,32250,2022-02-13 18:00:16,2022-07-0116:54:23,,0
15792,850,27381,2021-03-07 17:34:18,2021-05-1618:05:08,2021-04-0607:55:27,1
92919,381,52162,2022-08-07 20:49:20,2022-08-3119:28:32,,0
98083,394,55168,2021-07-24 11:31:56,2021-12-1513:51:42,2021-11-1618:06:20,2
76408,1295,42991,2023-10-22 11:39:26,2024-01-0210:17:48,2023-12-1712:55:47,2
64511,1232,36188,2024-11-20 09:56:40,,2024-12-1923:39:40,1
18563,676,30225,2023-12-05 17:50:52,2023-12-2511:36:23,,0
70435,1085,30467,2024-12-10 09:13:56,2024-12-1016:51:22,,0
37922,71,41341,2022-02-26 08:31:10,2022-05-2813:14:30,,0
66746,180,37710,2023-06-10 20:14:58,2023-07-2015:11:57,,0
13363,943,3557,2022-10-30 10:57:31,2022-11-2809:19:09,,0
73954,306,30713,2024-01-11 18:56:05,2024-04-1715:07:26,2024-03-1922:53:05,2
45837,504,27365,2023-09-28 21:50:32,2023-10-0509:19:03,,0
39833,45,24908,2021-09-08 15:25:01,2021-12-0514:45:04,2021-10-2923:20:52,2
91010,384,32169,2024-03-07 17:41:14,2024-06-0109:54:38,2024-05-0409:16:59,2
35892,251,22667,2021-02-15 08:30:47,2021-04-1621:42:08,,0
65615,959,18457,2021-12-22 16:58:49,2022-02-1211:50:58,,0
91657,278,51487,2021-08-26 12:56:34,2021-10-1118:18:14,2022-06-1412:37:05,0
49403,1035,28602,2024-08-24 17:55:04,2024-09-2319:11:32,,0
101389,1064,44210,2023-06-20 11:36:02,2023-06-2020:51:58,,0
91530,33,27209,2021-10-31 20:04:07,2021-12-2109:42:14,2021-11-2008:52:04,1
22761,156,13532,2022-07-12 20:37:38,2022-08-1717:46:10,,0
101769,1314,57735,2022-02-22 11:31:50,2022-09-2414:22:30,2022-03-1814:27:00,1
71319,157,40766,2022-05-14 16:55:35,2022-05-2116:30:30,2022-01-0510:00:41,0
71219,1062,6135,2024-05-22 19:08:21,2024-06-3017:56:22,,0
9494,943,5445,2021-03-14 16:30:55,2021-03-1915:43:37,,0
3982,147,54940,2021-07-08 09:07:37,2021-07-2510:17:23,,0
58467,470,29298,2024-12-10 09:54:32,2024-12-2519:10:23,,0
97674,1043,45068,2024-10-04 10:15:55,2024-11-2309:14:36,2024-11-0219:04:12,1
20391,1378,12008,2024-10-23 17:42:22,,2024-12-1808:39:26,2
50714,279,29789,2022-02-22 18:16:46,2022-04-1413:58:56,2022-03-2219:44:29,1
15606,786,9075,2020-12-31 18:38:04,2021-03-1913:45:56,2021-03-1621:08:38,2
80022,896,981,2020-09-24 16:36:00,2020-11-2417:36:34,2020-10-2014:30:22,1
71750,595,24355,2023-08-28 18:15:19,2023-10-2717:41:32,2023-09-2510:36:33,1
19642,1299,30617,2022-09-24 15:11:56,2022-09-2422:37:08,,0
53694,121,30714,2022-01-02 09:29:36,2022-02-1317:25:07,2024-04-0110:44:07,0
34551,878,24721,2021-06-02 15:56:24,2021-08-2812:32:22,,0
63249,442,35300,2022-05-08 12:11:17,2022-05-1508:49:09,,0
13276,645,7568,2024-02-20 19:39:04,2024-03-2613:43:51,,0
5545,942,3050,2020-12-13 21:54:16,2021-01-2116:50:54,2021-01-0216:14:45,1
86674,601,48711,2024-03-08 21:26:51,2024-06-2119:00:11,2024-05-0512:17:49,2
101924,907,57831,2023-05-06 21:06:08,2023-06-0916:27:17,,0
100896,341,28564,2023-10-12 15:58:25,2023-10-2515:12:21,,0
82598,537,45984,2024-03-06 21:52:54,2024-04-0819:21:41,,0
14386,1002,8219,2023-05-19 14:29:47,2023-09-2611:06:25,2023-08-1910:10:36,1
27182,58,16519,2021-02-28 17:41:05,2021-03-1008:35:35,,0
6790,1033,3740,2022-11-10 14:00:25,2022-12-0717:32:00,,0
34161,598,21415,2023-11-15 20:08:04,2023-12-0718:16:34,,0
61314,279,24520,2021-10-25 19:02:33,2022-01-0310:35:28,2021-12-1510:26:01,2
65473,1451,36885,2024-11-19 21:57:16,2024-12-0915:03:31,,0
26288,582,15802,2024-12-27 15:58:01,,,0
85658,1134,48119,2024-10-25 20:00:13,2024-10-3013:34:14,,0
19361,1347,11363,2024-01-22 15:44:03,2024-03-1215:03:58,,0
39463,212,24667,2021-07-30 08:30:06,2021-08-0316:48:54,,0
35984,493,22686,2024-06-30 21:21:51,2024-09-2119:53:36,2024-08-2221:00:51,2
65306,959,50455,2022-10-21 17:11:52,2022-10-2117:13:59,,0
8990,777,5107,2024-04-21 16:21:51,2024-06-1711:40:08,2024-06-1711:39:25,2
12405,666,24410,2024-05-28 11:03:10,2024-06-2014:12:22,,0
9970,729,5785,2024-04-30 16:00:21,2024-05-1710:47:38,,0
12306,954,6917,2021-04-03 14:08:37,2021-04-1616:59:52,,0
67307,462,38062,2022-06-28 16:22:01,2022-07-2311:34:54,,0
87905,256,49415,2022-10-13 21:43:16,2022-12-1412:26:27,2022-11-1223:45:22,1
98046,165,55136,2020-01-04 21:45:08,2020-08-1910:08:13,,0
76449,686,43001,2024-09-07 21:14:00,2024-10-0819:17:14,2024-12-0511:04:04,2
30989,1001,19176,2021-10-16 17:25:03,2021-11-0917:59:46,,0
35791,398,22585,2022-03-06 21:35:46,2022-04-1021:54:23,,0
28805,83,17538,2020-09-28 19:32:36,2020-11-2110:16:38,2020-10-1822:30:42,1
38170,72,23986,2020-09-17 17:37:25,2020-10-0716:36:29,,0
7857,1110,4382,2024-09-20 10:59:48,2024-09-2011:16:24,,0
60357,1419,33496,2023-09-11 13:10:48,2023-10-2013:47:43,,0
10101,326,6044,2023-09-20 16:54:32,2024-06-0121:00:19,2023-10-2022:37:05,1
39644,345,34406,2022-09-04 15:11:56,2022-09-2109:35:15,,0
21576,662,12780,2023-02-18 12:46:51,2023-05-0111:44:06,2023-03-1115:34:45,1
37388,168,23518,2021-06-18 11:43:32,2021-07-1007:44:06,2022-02-1321:11:41,2
93722,198,52585,2022-04-24 21:51:17,2022-06-2517:59:35,2022-05-1912:28:30,1
97737,987,24355,2022-11-30 18:06:45,2022-12-1413:14:23,,0
74256,250,42230,2022-02-17 16:49:30,2022-02-1809:30:42,,0
74095,313,44190,2022-08-09 17:34:36,2022-11-1511:08:15,2022-10-0414:20:27,2
47059,1,28304,2020-09-21 10:14:17,2020-12-1810:49:58,2020-11-1621:50:51,2
78053,1085,53017,2024-03-11 14:31:09,2024-03-1217:02:01,,0
