user_id,性别,DEPT,年级,类型,DEPT_encoded,dept_avg_renew,user_dept_avg_cat1_pref
1154,F,信息科学与工程学院,23,硕士,1,0.7051756007393716,0.146981961883783
1155,F,信息科学与工程学院,23,硕士,1,0.7051756007393716,0.2890480591490549
1156,M,信息科学与工程学院,23,硕士,1,0.7051756007393716,0.21439342348427945
1157,M,土木工程学院,23,硕士,3,0.6401294498381876,0.152875716799761
1158,M,土木工程学院,23,硕士,3,0.6401294498381876,0.1648327939586519
1159,M,土木工程学院,23,硕士,3,0.6401294498381876,0.15765141007825442
1160,M,土木工程学院,23,硕士,3,0.6401294498381876,0.18020178945325674
1161,F,土木工程学院,23,硕士,3,0.6401294498381876,0.24173927474846194
1162,F,土木工程学院,23,硕士,3,0.6401294498381876,0.1381202804743514
1163,M,土木工程学院,23,硕士,3,0.6401294498381876,0.2186052414488589
1164,M,土木工程学院,23,硕士,3,0.6401294498381876,0.1511748979875731
1165,M,土木工程学院,23,硕士,3,0.6401294498381876,0.1862459546921548
1166,M,土木工程学院,23,硕士,3,0.6401294498381876,0.20600862998876807
1167,F,土木工程学院,23,硕士,3,0.6401294498381876,0.15676375404496923
1168,F,土木工程学院,23,硕士,3,0.6401294498381876,0.2513160733543661
1169,F,土木工程学院,23,硕士,3,0.6401294498381876,0.13628910463832516
1170,M,电子科学与工程学院,23,硕士,9,0.5672328379334749,0.2594541370494527
1171,M,电子科学与工程学院,23,硕士,9,0.5672328379334749,0.29949044585881285
1172,M,电子科学与工程学院,23,硕士,9,0.5672328379334749,0.2385350318462897
1173,M,电子科学与工程学院,23,硕士,9,0.5672328379334749,0.13116301014343776
1174,M,数学学院,23,硕士,5,0.6766998118785272,0.21753514535337104
1175,M,数学学院,23,硕士,5,0.6766998118785272,0.12641251071746526
1176,F,数学学院,23,硕士,5,0.6766998118785272,0.0757436455959152
1177,F,数学学院,23,硕士,5,0.6766998118785272,0.12968288094563377
1178,F,自动化学院,23,硕士,13,0.6293706293706294,0.3069316648249708
1179,M,计算机科学与工程学院,23,硕士,15,0.7337128399746996,0.23415073225171804
1180,M,计算机科学与工程学院,23,硕士,15,0.7337128399746996,0.38347822249437513
1181,F,计算机科学与工程学院,23,硕士,15,0.7337128399746996,0.19099725911749318
1182,F,计算机科学与工程学院,23,硕士,15,0.7337128399746996,0.2951393957067889
1183,F,物理学院,23,硕士,8,0.5721231766612642,0.22718450487101388
1184,M,经济管理学院,23,硕士,11,0.5593798449612403,0.26634510479430423
1185,M,经济管理学院,23,硕士,11,0.5593798449612403,0.263940568475043
1186,M,经济管理学院,23,硕士,11,0.5593798449612403,0.1673121916840253
1187,F,经济管理学院,23,硕士,11,0.5593798449612403,0.251546696197469
1188,F,经济管理学院,23,硕士,11,0.5593798449612403,0.1303946441153722
1189,F,经济管理学院,23,硕士,11,0.5593798449612403,0.24952519379806276
1190,F,经济管理学院,23,硕士,11,0.5593798449612403,0.15190927361446446
1191,M,电气工程学院,23,硕士,10,0.5771838851216593,0.18922500868460365
1192,M,电气工程学院,23,硕士,10,0.5771838851216593,0.27452364149502356
1193,M,电气工程学院,23,硕士,10,0.5771838851216593,0.19637237955867246
1194,M,电气工程学院,23,硕士,10,0.5771838851216593,0.23486737135925465
1195,M,电气工程学院,23,硕士,10,0.5771838851216593,0.30626441086785716
1196,M,电气工程学院,23,硕士,10,0.5771838851216593,0.240845632228796
1197,M,外国语学院,23,硕士,4,0.4865988909426987,0.1498231937628695
1198,F,化学化工学院,23,硕士,2,0.5572176514584891,0.24155164207339563
1199,F,法学院,23,硕士,7,0.4060192023633678,0.33476309510221114
1200,M,法学院,23,硕士,7,0.4060192023633678,0.40111053067620583
1201,M,法学院,23,硕士,7,0.4060192023633678,0.28527766428810586
1202,M,法学院,23,硕士,7,0.4060192023633678,0.37343375948588925
1203,M,法学院,23,硕士,7,0.4060192023633678,0.2559157078437318
1204,F,法学院,23,硕士,7,0.4060192023633678,0.4109080983872704
1205,F,法学院,23,硕士,7,0.4060192023633678,0.429701046817009
1206,F,法学院,23,硕士,7,0.4060192023633678,0.15957077070089576
1207,F,法学院,23,硕士,7,0.4060192023633678,0.4750490001127464
1208,M,法学院,23,硕士,7,0.4060192023633678,0.4094452650575076
1209,F,法学院,23,硕士,7,0.4060192023633678,0.20812975798166322
1210,M,法学院,23,硕士,7,0.4060192023633678,0.1648449039878788
1211,F,人文学院,23,硕士,0,0.4201434410426467,0.2540842249498724
1212,F,人文学院,23,硕士,0,0.4201434410426467,0.3413108489067914
1213,M,人文学院,23,硕士,0,0.4201434410426467,0.14706562813283947
1214,F,艺术学院,23,硕士,14,0.5142951035162668,0.20552778594497248
1215,F,艺术学院,23,硕士,14,0.5142951035162668,0.20378281666450615
1216,F,艺术学院,23,硕士,14,0.5142951035162668,0.21322379230986982
1217,F,艺术学院,23,硕士,14,0.5142951035162668,0.29208308364375657
1218,F,艺术学院,23,硕士,14,0.5142951035162668,0.2233258774762319
1219,F,艺术学院,23,硕士,14,0.5142951035162668,0.17593899209342648
1220,M,艺术学院,23,硕士,14,0.5142951035162668,0.2806806148898152
1221,F,艺术学院,23,硕士,14,0.5142951035162668,0.19602366086067036
1222,F,艺术学院,23,硕士,14,0.5142951035162668,0.28281301347308113
1223,F,艺术学院,23,硕士,14,0.5142951035162668,0.2597947931496078
1224,F,艺术学院,23,硕士,14,0.5142951035162668,0.1554237743850701
1225,F,艺术学院,23,硕士,14,0.5142951035162668,0.2740782122900524
1226,F,艺术学院,23,硕士,14,0.5142951035162668,0.2598617348859546
1227,F,艺术学院,23,硕士,14,0.5142951035162668,0.12730857706190057
1228,F,艺术学院,23,硕士,14,0.5142951035162668,0.10315864761924633
1229,F,艺术学院,23,硕士,14,0.5142951035162668,0.20336290940923973
1230,F,艺术学院,23,硕士,14,0.5142951035162668,0.09571733721405802
1231,F,艺术学院,23,硕士,14,0.5142951035162668,0.18468195185220376
1232,F,艺术学院,23,硕士,14,0.5142951035162668,0.23365388495848052
1233,F,能源与环境学院,24,硕士,12,0.6686073591057289,0.21495109455003505
1234,F,能源与环境学院,24,硕士,12,0.6686073591057289,0.09516293191166232
1235,M,信息科学与工程学院,24,硕士,1,0.7051756007393716,0.26234312676269766
1236,F,信息科学与工程学院,24,硕士,1,0.7051756007393716,0.278054771864325
1237,M,信息科学与工程学院,24,硕士,1,0.7051756007393716,0.2430683918663515
1238,M,信息科学与工程学院,24,硕士,1,0.7051756007393716,0.11718696515342267
1239,M,土木工程学院,24,硕士,3,0.6401294498381876,0.24447321107462539
1240,M,土木工程学院,24,硕士,3,0.6401294498381876,0.21309909076853392
1241,M,数学学院,24,硕士,5,0.6766998118785272,0.3330517909923096
1242,M,自动化学院,24,硕士,13,0.6293706293706294,0.0653162929021953
1243,M,计算机科学与工程学院,24,硕士,15,0.7337128399746996,0.328990090657839
1244,F,经济管理学院,24,硕士,11,0.5593798449612403,0.20131078224070267
1245,M,经济管理学院,24,硕士,11,0.5593798449612403,0.2176603241716146
1246,M,外国语学院,24,硕士,4,0.4865988909426987,0.1732816457854661
1247,M,外国语学院,24,硕士,4,0.4865988909426987,0.3752970689182552
1248,M,化学化工学院,24,硕士,2,0.5572176514584891,0.0875093492887995
1249,M,化学化工学院,24,硕士,2,0.5572176514584891,0.04429124256088625
1250,M,法学院,24,硕士,7,0.4060192023633678,0.48536500038781566
1251,M,法学院,24,硕士,7,0.4060192023633678,0.31804624474432813
1252,F,人文学院,24,硕士,0,0.4201434410426467,0.11471855907722744
1253,M,人文学院,24,硕士,0,0.4201434410426467,0.16828616230932242
1254,F,人文学院,24,硕士,0,0.4201434410426467,0.07659828796168998
1255,F,人文学院,24,硕士,0,0.4201434410426467,0.2089719388010097
1256,M,人文学院,24,硕士,0,0.4201434410426467,0.16376482313077997
1257,F,艺术学院,24,硕士,14,0.5142951035162668,0.18979807938041623
1258,F,艺术学院,24,硕士,14,0.5142951035162668,0.3159517504005943
1259,F,艺术学院,24,硕士,14,0.5142951035162668,0.1315011155886246
1260,M,艺术学院,24,硕士,14,0.5142951035162668,0.2183766020371042
1261,F,艺术学院,24,硕士,14,0.5142951035162668,0.13390568517887955
1262,F,机械工程学院,18,博士,6,0.7081920903954803,0.18444444444392344
1263,F,能源与环境学院,18,博士,12,0.6686073591057289,0.2682742657119269
1264,F,电子科学与工程学院,18,博士,9,0.5672328379334749,0.21623982660928437
1265,F,经济管理学院,18,博士,11,0.5593798449612403,0.11522825150714262
1266,F,经济管理学院,18,博士,11,0.5593798449612403,0.23491019096201055
1267,F,人文学院,18,博士,0,0.4201434410426467,0.14782184200210072
1268,M,人文学院,18,博士,0,0.4201434410426467,0.17618056091089468
1269,M,艺术学院,18,博士,14,0.5142951035162668,0.22398426294722731
1270,M,机械工程学院,18,博士,6,0.7081920903954803,0.18537556728668575
1271,M,能源与环境学院,18,博士,12,0.6686073591057289,0.20031093039895947
1272,M,土木工程学院,18,博士,3,0.6401294498381876,0.18951887810099347
1273,M,化学化工学院,18,博士,2,0.5572176514584891,0.17473821989398103
1274,M,法学院,18,博士,7,0.4060192023633678,0.4528803545043337
1275,M,法学院,18,博士,7,0.4060192023633678,0.48544617255970846
1276,M,能源与环境学院,18,博士,12,0.6686073591057289,0.1869801716676729
1277,M,机械工程学院,19,博士,6,0.7081920903954803,0.1561814556326595
1278,M,土木工程学院,19,博士,3,0.6401294498381876,0.1566576285019507
1279,F,土木工程学院,19,博士,3,0.6401294498381876,0.07876605073581502
1280,M,电气工程学院,19,博士,10,0.5771838851216593,0.28208820181427946
1281,M,法学院,19,博士,7,0.4060192023633678,0.45357090103313596
1282,M,人文学院,19,博士,0,0.4201434410426467,0.1685232805821439
1283,F,人文学院,19,博士,0,0.4201434410426467,0.18577928587939707
1284,F,艺术学院,19,博士,14,0.5142951035162668,0.19260050388838984
1285,F,艺术学院,19,博士,14,0.5142951035162668,0.196839741482862
1286,F,艺术学院,19,博士,14,0.5142951035162668,0.2781588892535686
1287,M,信息科学与工程学院,19,博士,1,0.7051756007393716,0.22290896487933712
1288,M,信息科学与工程学院,19,博士,1,0.7051756007393716,0.28270751837616837
1289,M,土木工程学院,19,博士,3,0.6401294498381876,0.17106898854434763
1290,M,土木工程学院,19,博士,3,0.6401294498381876,0.17358021656865857
1291,M,土木工程学院,19,博士,3,0.6401294498381876,0.17161611175067648
1292,M,土木工程学院,19,博士,3,0.6401294498381876,0.19913700107831903
1293,F,电子科学与工程学院,19,博士,9,0.5672328379334749,0.20718329794689605
1294,M,电子科学与工程学院,19,博士,9,0.5672328379334749,0.28489654885207877
1295,M,自动化学院,19,博士,13,0.6293706293706294,0.2241555055103927
1296,F,计算机科学与工程学院,19,博士,15,0.7337128399746996,0.11886991355606871
1297,F,物理学院,19,博士,8,0.5721231766612642,0.20367368989625245
1298,F,经济管理学院,19,博士,11,0.5593798449612403,0.05810971973753662
1299,M,法学院,19,博士,7,0.4060192023633678,0.325950829624866
1300,F,法学院,19,博士,7,0.4060192023633678,0.30614366212537164
1301,M,法学院,19,博士,7,0.4060192023633678,0.47445839487849384
1302,M,人文学院,19,博士,0,0.4201434410426467,0.15433907725867752
1303,M,能源与环境学院,19,博士,12,0.6686073591057289,0.2295906075834237
1304,F,计算机科学与工程学院,19,博士,15,0.7337128399746996,0.22644402276896622
1305,M,电气工程学院,19,博士,10,0.5771838851216593,0.09432788193021809
1306,M,法学院,19,博士,7,0.4060192023633678,0.3671908940822137
1307,F,人文学院,19,博士,0,0.4201434410426467,0.12062907249921996
1308,F,艺术学院,19,博士,14,0.5142951035162668,0.197402881924411
1309,F,艺术学院,19,博士,14,0.5142951035162668,0.15403488509334065
1310,M,能源与环境学院,19,博士,12,0.6686073591057289,0.19858346327488635
1311,M,计算机科学与工程学院,19,博士,15,0.7337128399746996,0.27187855787304316
1312,M,能源与环境学院,20,博士,12,0.6686073591057289,0.2960754136199338
1313,M,信息科学与工程学院,20,博士,1,0.7051756007393716,0.26166820702342497
1314,M,土木工程学院,20,博士,3,0.6401294498381876,0.153926856610705
1315,M,土木工程学院,20,博士,3,0.6401294498381876,0.16028972106607425
1316,F,土木工程学院,20,博士,3,0.6401294498381876,0.19683567062165372
1317,F,数学学院,20,博士,5,0.6766998118785272,0.21039194330839228
1318,F,电气工程学院,20,博士,10,0.5771838851216593,0.2360837929649607
1319,F,人文学院,20,博士,0,0.4201434410426467,0.18731830968899954
1320,F,艺术学院,20,博士,14,0.5142951035162668,0.14473107678801939
1321,M,艺术学院,20,博士,14,0.5142951035162668,0.3326293711695449
1322,M,机械工程学院,20,博士,6,0.7081920903954803,0.20336864406722213
1323,M,机械工程学院,20,博士,6,0.7081920903954803,0.13349299926270322
1324,M,土木工程学院,20,博士,3,0.6401294498381876,0.16909761420901276
1325,M,土木工程学院,20,博士,3,0.6401294498381876,0.15980120203386697
1326,M,土木工程学院,20,博士,3,0.6401294498381876,0.10165183387248834
1327,M,人文学院,20,博士,0,0.4201434410426467,0.19956971642002908
1328,M,人文学院,20,博士,0,0.4201434410426467,0.1566550592924028
1329,M,艺术学院,20,博士,14,0.5142951035162668,0.19566276231130705
1330,F,经济管理学院,20,博士,11,0.5593798449612403,0.202825150731813
1331,F,法学院,20,博士,7,0.4060192023633678,0.3052691809372215
1332,F,法学院,20,博士,7,0.4060192023633678,0.4374979484646444
1333,F,艺术学院,20,博士,14,0.5142951035162668,0.3183974148313313
1334,M,机械工程学院,21,博士,6,0.7081920903954803,0.24299435028179944
1335,M,信息科学与工程学院,21,博士,1,0.7051756007393716,0.1759609111662782
1336,F,经济管理学院,21,博士,11,0.5593798449612403,0.14385211687514968
1337,M,电气工程学院,21,博士,10,0.5771838851216593,0.24849210090435261
1338,M,机械工程学院,21,博士,6,0.7081920903954803,0.2209136956939016
1339,M,能源与环境学院,21,博士,12,0.6686073591057289,0.2232867031779327
1340,M,土木工程学院,21,博士,3,0.6401294498381876,0.14473054734737315
1341,M,自动化学院,21,博士,13,0.6293706293706294,0.12095312095255707
1342,M,计算机科学与工程学院,21,博士,15,0.7337128399746996,0.1779230210591506
1343,M,经济管理学院,21,博士,11,0.5593798449612403,0.1194418604649311
1344,M,法学院,21,博士,7,0.4060192023633678,0.37256569229504405
1345,F,艺术学院,21,博士,14,0.5142951035162668,0.237362509906629
1346,F,能源与环境学院,21,博士,12,0.6686073591057289,0.32095171557136865
1347,F,法学院,21,博士,7,0.4060192023633678,0.3929098966019333
1348,M,机械工程学院,22,博士,6,0.7081920903954803,0.056920903954641465
1349,M,机械工程学院,22,博士,6,0.7081920903954803,0.20179763739028767
1350,M,机械工程学院,22,博士,6,0.7081920903954803,0.22131307227679545
1351,M,机械工程学院,22,博士,6,0.7081920903954803,0.16946979574050344
1352,M,机械工程学院,22,博士,6,0.7081920903954803,0.2811037126707152
1353,M,机械工程学院,22,博士,6,0.7081920903954803,0.14852616064806975
1354,M,能源与环境学院,22,博士,12,0.6686073591057289,0.1660902397205499
1355,M,信息科学与工程学院,22,博士,1,0.7051756007393716,0.2749999999993646
1356,M,土木工程学院,22,博士,3,0.6401294498381876,0.15538496274520552
1357,M,土木工程学院,22,博士,3,0.6401294498381876,0.17287786168007768
1358,F,土木工程学院,22,博士,3,0.6401294498381876,0.24871969567879115
1359,M,土木工程学院,22,博士,3,0.6401294498381876,0.21327495399408267
1360,M,土木工程学院,22,博士,3,0.6401294498381876,0.19948859323142065
1361,M,土木工程学院,22,博士,3,0.6401294498381876,0.1939410284066294
1362,F,数学学院,22,博士,5,0.6766998118785272,0.23692311450914805
1363,M,数学学院,22,博士,5,0.6766998118785272,0.09019752754611611
1364,M,物理学院,22,博士,8,0.5721231766612642,0.08413142772902832
1365,F,经济管理学院,22,博士,11,0.5593798449612403,0.20811943726640145
1366,M,经济管理学院,22,博士,11,0.5593798449612403,0.12889358703292209
1367,M,经济管理学院,22,博士,11,0.5593798449612403,0.10392764857865025
1368,F,经济管理学院,22,博士,11,0.5593798449612403,0.19805376876103223
1369,F,经济管理学院,22,博士,11,0.5593798449612403,0.15691472868192727
1370,F,电气工程学院,22,博士,10,0.5771838851216593,0.2023667065541722
1371,M,电气工程学院,22,博士,10,0.5771838851216593,0.10754502776797334
1372,F,外国语学院,22,博士,4,0.4865988909426987,0.23092421441667782
1373,F,外国语学院,22,博士,4,0.4865988909426987,0.12819713708404842
1374,F,外国语学院,22,博士,4,0.4865988909426987,0.11296830620749385
1375,M,外国语学院,22,博士,4,0.4865988909426987,0.14838455021496433
1376,F,法学院,22,博士,7,0.4060192023633678,0.30200530175086676
1377,F,法学院,22,博士,7,0.4060192023633678,0.1862593219724918
1378,F,法学院,22,博士,7,0.4060192023633678,0.36803735645808067
1379,M,法学院,22,博士,7,0.4060192023633678,0.379155870885805
1380,M,法学院,22,博士,7,0.4060192023633678,0.432475205738809
1381,F,人文学院,22,博士,0,0.4201434410426467,0.2371370804146494
1382,M,机械工程学院,22,博士,6,0.7081920903954803,0.29305293994476744
1383,M,机械工程学院,22,博士,6,0.7081920903954803,0.13337433934717197
1384,M,信息科学与工程学院,22,博士,1,0.7051756007393716,0.16524386289159862
1385,F,土木工程学院,22,博士,3,0.6401294498381876,0.21766127292293924
1386,M,数学学院,22,博士,5,0.6766998118785272,0.3937785541510514
1387,M,电气工程学院,22,博士,10,0.5771838851216593,0.2825925247134558
1388,F,机械工程学院,23,博士,6,0.7081920903954803,0.16443816698007535
1389,F,机械工程学院,23,博士,6,0.7081920903954803,0.23968403431612562
1390,F,能源与环境学院,23,博士,12,0.6686073591057289,0.17867612811268288
1391,F,信息科学与工程学院,23,博士,1,0.7051756007393716,0.24153614164746215
1392,M,信息科学与工程学院,23,博士,1,0.7051756007393716,0.09806941877159515
1393,M,信息科学与工程学院,23,博士,1,0.7051756007393716,0.15340675703394419
1394,M,土木工程学院,23,博士,3,0.6401294498381876,0.22581291416194155
1395,M,土木工程学院,23,博士,3,0.6401294498381876,0.10216730410883125
1396,M,土木工程学院,23,博士,3,0.6401294498381876,0.16536703138609207
1397,M,土木工程学院,23,博士,3,0.6401294498381876,0.1628115596430939
1398,F,数学学院,23,博士,5,0.6766998118785272,0.1335450289250856
1399,M,计算机科学与工程学院,23,博士,15,0.7337128399746996,0.21537001897396985
1400,F,经济管理学院,23,博士,11,0.5593798449612403,0.20524395804801743
1401,M,经济管理学院,23,博士,11,0.5593798449612403,0.22292749657968175
1402,F,经济管理学院,23,博士,11,0.5593798449612403,0.18556730091585044
1403,F,经济管理学院,23,博士,11,0.5593798449612403,0.11872523686458769
1404,F,经济管理学院,23,博士,11,0.5593798449612403,0.14024978466817187
1405,M,经济管理学院,23,博士,11,0.5593798449612403,0.16258795468072587
1406,M,电气工程学院,23,博士,10,0.5771838851216593,0.19618401808191924
1407,M,电气工程学院,23,博士,10,0.5771838851216593,0.2903619864368155
1408,M,外国语学院,23,博士,4,0.4865988909426987,0.09354952701924803
1409,M,化学化工学院,23,博士,2,0.5572176514584891,0.20955607373682852
1410,F,化学化工学院,23,博士,2,0.5572176514584891,0.14751101138425365
1411,M,法学院,23,博士,7,0.4060192023633678,0.2672240979104583
1412,M,法学院,23,博士,7,0.4060192023633678,0.36324470704019596
1413,F,法学院,23,博士,7,0.4060192023633678,0.4022156573109265
1414,F,法学院,23,博士,7,0.4060192023633678,0.3757253640001504
1415,M,法学院,23,博士,7,0.4060192023633678,0.3915350912204835
1416,F,人文学院,23,博士,0,0.4201434410426467,0.07395320579250833
1417,F,人文学院,23,博士,0,0.4201434410426467,0.0936222719209581
1418,F,艺术学院,23,博士,14,0.5142951035162668,0.18191340782093013
1419,F,艺术学院,23,博士,14,0.5142951035162668,0.2169975449920078
1420,M,艺术学院,23,博士,14,0.5142951035162668,0.15277842980742623
1421,M,机械工程学院,23,博士,6,0.7081920903954803,0.20631876300863514
1422,M,信息科学与工程学院,23,博士,1,0.7051756007393716,0.22962327259871246
1423,M,信息科学与工程学院,23,博士,1,0.7051756007393716,0.26067797729012915
1424,M,信息科学与工程学院,23,博士,1,0.7051756007393716,0.10180577278520485
1425,M,自动化学院,23,博士,13,0.6293706293706294,0.1861574323104106
1426,M,法学院,23,博士,7,0.4060192023633678,0.4695401424963092
1427,M,机械工程学院,24,博士,6,0.7081920903954803,0.09956057752639798
1428,M,能源与环境学院,24,博士,12,0.6686073591057289,0.1628699665491401
1429,M,能源与环境学院,24,博士,12,0.6686073591057289,0.41034000931436815
1430,M,信息科学与工程学院,24,博士,1,0.7051756007393716,0.1017791127539238
1431,M,信息科学与工程学院,24,博士,1,0.7051756007393716,0.13582871226093077
1432,F,土木工程学院,24,博士,3,0.6401294498381876,0.11375688411943889
1433,M,土木工程学院,24,博士,3,0.6401294498381876,0.17215480043112805
1434,M,土木工程学院,24,博士,3,0.6401294498381876,0.14539260773261087
1435,M,电子科学与工程学院,24,博士,9,0.5672328379334749,0.19668350538037147
1436,M,电子科学与工程学院,24,博士,9,0.5672328379334749,0.18275355217965708
1437,M,化学化工学院,24,博士,2,0.5572176514584891,0.13111166514209813
1438,F,化学化工学院,24,博士,2,0.5572176514584891,0.2343363442822356
1439,F,化学化工学院,24,博士,2,0.5572176514584891,0.18249813014074423
1440,F,人文学院,24,博士,0,0.4201434410426467,0.1018225752550563
1441,F,人文学院,24,博士,0,0.4201434410426467,0.23472602048970156
1442,M,人文学院,24,博士,0,0.4201434410426467,0.1007814709132664
1443,M,艺术学院,24,博士,14,0.5142951035162668,0.2995698025269179
1444,M,土木工程学院,24,博士,3,0.6401294498381876,0.1850988852926607
1445,M,土木工程学院,24,博士,3,0.6401294498381876,0.09244875943885124
1446,M,土木工程学院,24,博士,3,0.6401294498381876,0.12303898905814108
1447,M,外国语学院,24,博士,4,0.4865988909426987,0.21555452864965086
1448,M,法学院,24,博士,7,0.4060192023633678,0.18867099432445925
1449,M,艺术学院,24,博士,14,0.5142951035162668,0.2158095081604516
1450,F,机械工程学院,24,博士,6,0.7081920903954803,0.20323772272867405
1451,M,人文学院,24,博士,0,0.4201434410426467,0.12950337551237565
