inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
51617,399,30059,2022-02-20 13:38:02,2022-04-1513:57:36,2022-03-2012:23:01,1
47593,80,28678,2021-11-12 19:06:25,2021-11-1811:29:17,,0
64577,2,36245,2021-03-06 17:58:39,2021-04-1922:06:00,2021-04-0108:46:53,1
85673,1310,48117,2020-01-10 13:11:18,2020-11-2719:06:11,2022-11-1117:50:32,1
759,1252,449,2024-11-08 22:05:05,2024-11-1118:20:12,,0
16312,1013,9546,2022-05-02 14:47:24,2022-05-0216:03:23,,0
39028,32,24341,2020-12-09 12:56:30,2020-12-2318:49:55,,0
102459,605,58229,2024-06-01 21:02:55,2024-06-0315:35:06,,0
26806,1447,16236,2024-09-18 17:59:42,2024-09-2217:13:37,,0
81134,1125,45133,2023-03-02 18:15:53,2023-03-0714:56:12,,0
55420,850,31264,2022-04-27 15:41:56,2022-06-0515:46:20,2022-05-2623:41:51,1
60087,550,33355,2023-10-09 20:55:12,2023-11-0619:01:59,,0
77097,541,43183,2023-05-14 09:33:32,2023-08-1711:01:50,2023-06-0711:01:49,1
86381,898,48560,2021-06-17 11:19:02,2021-11-1816:27:14,2021-10-1110:18:23,2
94513,337,53108,2021-12-28 08:22:49,2022-02-1517:43:34,,0
71863,82,41113,2021-11-29 22:16:24,2022-03-1809:17:18,2022-05-1315:17:16,2
7311,1231,4070,2023-11-03 17:38:47,2024-01-1410:06:02,2023-12-0113:17:14,1
586,182,327,2020-09-24 15:39:57,2020-10-2607:32:21,,0
33028,541,20722,2022-08-15 11:48:05,2022-08-2009:08:17,,0
53078,18,30620,2021-03-05 17:54:34,2021-04-0708:33:22,2021-03-2817:57:19,1
36548,453,23017,2024-09-07 18:20:29,2024-09-1821:58:31,,0
88793,99,49906,2020-12-12 18:33:31,2021-04-1916:14:33,2021-03-1610:13:23,2
73922,378,42085,2022-02-18 13:24:50,2022-06-1516:35:36,2022-05-1415:14:11,2
54435,370,31243,2023-12-16 17:23:52,2023-12-1720:01:49,,0
80280,384,44826,2021-03-06 16:55:42,2021-03-2818:04:05,,0
2702,668,1582,2024-09-10 15:27:35,2024-09-1021:52:19,,0
102351,810,58146,2020-11-17 17:09:59,2021-01-2214:50:46,2021-01-0914:11:52,2
49090,631,28340,2023-03-26 11:26:44,2023-03-3021:52:56,,0
694,378,409,2021-06-27 21:56:24,2021-08-1818:29:55,2021-07-2211:23:20,1
58916,1094,32921,2023-08-25 19:59:00,2023-11-0815:55:38,2023-10-1716:33:06,2
80537,669,44942,2023-04-23 21:14:03,2023-05-1320:36:10,,0
21976,1299,12994,2022-01-18 10:40:57,2022-02-1108:14:32,,0
23626,171,13980,2021-04-08 17:07:16,2021-06-2718:49:47,2021-06-0700:03:49,2
28131,455,17133,2022-08-23 17:45:36,2022-10-1720:36:41,2022-09-1913:29:57,1
2711,944,1589,2020-10-08 11:55:24,2020-10-2318:28:43,,0
11001,302,6275,2022-11-23 17:48:18,2023-03-0815:26:25,,0
22801,958,13555,2021-03-15 13:38:53,2021-03-1817:48:08,,0
90840,967,51051,2021-11-27 15:55:48,2021-12-0910:01:39,,0
70749,354,40342,2023-08-28 21:53:12,2023-11-0612:29:45,2023-09-2609:49:34,1
68835,337,39068,2022-04-15 20:41:33,2022-05-1907:37:06,,0
59853,343,33221,2021-06-05 20:14:20,2021-07-0315:15:00,,0
75388,204,42629,2021-03-03 19:57:23,2021-05-3117:58:10,2021-04-2610:15:04,2
92849,1280,52112,2020-01-14 18:52:01,2020-12-1718:14:45,2020-11-1113:37:59,2
51440,1369,30021,2023-06-28 17:30:33,2023-07-1819:29:16,,0
57041,1001,32046,2021-10-11 17:47:08,2021-12-1012:54:45,2021-11-0918:07:34,1
63565,121,35518,2022-04-01 16:36:43,2022-04-0116:59:55,,0
93525,307,52513,2022-03-16 12:34:28,2022-05-2312:17:33,2022-04-1417:07:37,1
7170,337,3929,2020-10-28 17:08:55,2020-11-0115:41:07,,0
38912,1368,24157,2024-05-31 10:03:41,2024-08-0215:05:25,,0
83013,689,46269,2023-11-02 21:12:38,2023-11-2508:45:32,2023-11-2220:32:54,1
50394,311,29612,2021-10-15 19:24:30,2021-11-1219:06:22,,0
70731,1215,40322,2024-09-25 20:33:30,2024-12-1613:35:42,2024-11-2115:57:56,2
31050,1372,19189,2022-09-30 21:57:59,2022-10-3019:13:32,,0
97338,1304,54655,2024-06-16 11:07:15,2024-10-2315:14:51,2024-12-2009:56:03,2
71671,536,40978,2022-10-29 21:38:17,2022-11-1009:48:34,,0
2194,896,1291,2023-02-20 09:57:34,2023-02-2408:20:16,,0
67922,1013,38406,2023-11-22 19:51:42,2024-01-1812:13:22,2023-12-2013:35:59,1
1605,960,855,2022-04-30 13:32:24,2022-06-2621:30:05,2022-06-2012:22:07,2
80881,378,45094,2023-10-26 11:22:45,2024-02-2516:36:50,2023-12-2301:18:45,2
14730,300,8455,2023-09-01 10:33:45,2023-10-1713:40:18,2023-09-2408:12:09,1
40208,284,24926,2021-12-04 17:46:14,2022-01-0308:06:11,2021-12-3115:07:33,1
45869,633,27654,2022-10-07 11:37:01,2022-10-1407:33:42,,0
101427,262,57482,2020-01-09 13:59:31,2020-08-1110:13:03,,0
36424,321,22994,2021-10-18 21:45:59,2022-02-1819:02:44,,0
44736,451,26851,2022-06-17 10:50:47,2022-06-2214:11:35,,0
10212,958,5918,2021-04-19 13:08:02,2021-07-0616:34:25,2021-06-1523:56:49,2
81925,465,45604,2023-06-25 21:56:54,2023-09-1811:27:58,2023-08-1811:35:11,2
9389,1285,5356,2021-04-19 09:27:26,2021-10-1909:54:06,2021-07-1110:39:45,2
57812,262,32532,2022-09-05 18:11:18,2022-09-0521:39:34,2024-11-2018:53:34,0
11683,947,6566,2020-12-27 20:39:46,2020-12-2720:40:45,,0
11693,950,6295,2022-03-17 17:46:32,2022-04-1408:40:28,,0
32746,365,20503,2024-05-21 14:59:01,2024-05-2115:03:21,,0
31253,365,19384,2024-05-26 14:48:06,2024-05-2614:53:17,,0
99757,287,56303,2021-06-24 08:30:05,2021-08-2713:41:33,,0
53087,20,30628,2020-09-01 16:43:55,2020-09-0616:49:05,,0
50250,901,28844,2022-11-08 11:11:32,2023-02-2214:48:49,2022-12-0807:04:49,1
7113,345,3929,2021-11-03 16:16:14,2021-11-1716:09:56,,0
46226,968,27221,2022-03-12 20:21:45,2022-03-2912:51:57,,0
28773,963,17450,2022-04-11 18:06:12,2022-06-1114:20:49,2022-05-1022:37:43,1
53995,343,31105,2021-11-11 14:31:23,2021-11-1216:02:50,,0
91060,531,51195,2024-05-23 12:02:01,2024-06-1713:46:26,,0
35322,916,22229,2022-08-22 20:01:32,2022-09-3020:43:31,2022-09-2217:18:57,1
9415,1285,5378,2020-08-18 10:17:00,2020-11-0410:40:15,2020-10-1709:01:47,1
45385,365,27325,2024-05-21 19:11:59,2024-05-2119:15:38,,0
51851,1057,30147,2024-10-20 15:05:21,2024-11-1510:35:36,,0
78337,1304,43861,2022-08-16 09:07:51,2022-11-1211:12:51,2024-12-2009:55:55,2
89183,763,50132,2020-12-24 16:53:25,2021-01-1921:18:37,2021-01-1614:33:51,1
2598,872,1523,2020-09-24 15:13:43,2020-09-2420:17:01,,0
50771,237,29808,2021-11-17 17:34:03,2021-11-2815:40:47,,0
63890,534,35730,2023-06-25 13:18:02,2023-07-2517:44:43,,0
35603,14,22446,2021-12-18 14:53:13,2021-12-1916:48:57,,0
64842,354,36452,2021-03-30 17:27:54,2021-04-2512:08:37,,0
72135,833,41280,2020-01-14 21:48:50,2020-09-2512:27:50,2020-03-0910:33:16,2
59595,529,33125,2023-03-14 20:30:27,2023-03-2120:32:07,,0
98204,360,55257,2023-11-27 16:20:18,2023-11-2720:52:01,,0
6530,1319,3439,2020-09-30 17:28:36,2020-11-0316:32:11,,0
86002,1137,48358,2024-10-20 19:02:08,2024-11-2512:24:54,,0
88747,967,49885,2021-11-12 19:07:29,2021-11-2618:11:45,,0
55982,221,31638,2021-07-11 18:23:45,2021-08-2615:48:47,,0
39931,113,24369,2021-06-29 16:12:12,2021-11-1619:27:02,2021-10-1708:57:16,2
45656,359,27519,2020-11-01 21:37:42,2020-11-2814:45:27,,0
92418,833,51796,2021-12-15 21:50:32,2022-02-2808:17:58,2022-02-1408:39:50,1
41,451,9,2024-11-12 14:01:17,2024-11-2415:22:03,,0
63631,504,35553,2022-11-28 21:29:16,2022-11-2821:29:31,,0
36545,453,23021,2023-11-13 16:57:56,2024-02-2021:52:33,2024-01-0413:38:18,2
40364,311,25157,2022-12-05 15:34:20,2022-12-0613:39:42,,0
52338,14,30352,2021-12-18 14:52:53,2022-04-1210:20:42,,0
46135,631,27808,2023-05-06 21:52:51,2023-05-1921:52:15,,0
27536,986,16596,2022-09-08 18:11:26,2022-10-0516:28:33,,0
71072,1013,40599,2022-11-12 20:23:50,2023-03-0211:41:09,2024-03-2421:07:34,2
72444,633,41448,2022-09-19 08:24:31,2022-10-1407:33:31,,0
32343,1364,20115,2023-04-14 14:01:31,2023-09-2618:35:29,2024-11-0920:00:34,1
74616,378,42413,2021-07-22 12:03:31,2021-10-1320:15:40,,0
11022,337,6148,2021-07-25 19:55:18,2021-11-0111:30:28,2021-10-1120:54:08,1
11679,947,6566,2020-12-26 18:52:27,2020-12-2618:53:18,,0
90813,10,51028,2022-02-25 19:42:53,2022-03-0113:20:27,,0
13750,32,7848,2020-12-19 08:53:03,2020-12-1917:44:47,,0
69059,1370,39112,2024-09-20 12:15:39,2024-10-2909:51:08,,0
73661,553,41876,2023-09-05 18:43:29,2023-10-1320:05:29,,0
36463,311,23022,2022-12-18 22:15:35,2022-12-1822:17:14,,0
80257,318,44814,2021-03-06 18:27:09,2021-04-1620:26:19,2021-04-0222:56:11,1
50549,343,29685,2022-07-02 15:10:57,2022-09-0516:12:56,2022-08-0919:55:14,1
55743,2,31601,2021-11-04 16:04:01,2021-12-1211:49:50,2022-04-2815:52:15,0
10810,86,6133,2021-11-09 19:47:17,2021-11-2014:00:31,,0
30515,420,18865,2021-07-09 10:22:36,2021-08-2213:53:39,,0
101895,1315,57803,2023-04-21 12:10:34,2024-10-2209:25:49,2023-05-2021:08:26,1
92214,1265,51784,2020-12-22 09:55:45,2021-01-1117:20:31,,0
18537,6,10811,2022-02-16 13:46:46,2022-03-1617:55:29,,0
55227,714,30763,2023-09-20 09:53:03,2023-09-2009:54:00,,0
56687,1083,31833,2023-03-24 15:59:06,2023-05-2608:51:01,2023-05-1316:57:49,2
98745,245,55608,2022-08-16 19:45:09,2022-09-1112:32:38,,0
89493,977,50284,2023-10-28 19:15:30,2023-11-1919:29:56,,0
57213,83,32185,2022-02-24 17:14:32,2022-05-2009:40:13,2022-03-1916:14:40,1
89916,384,50432,2023-09-11 12:17:48,2023-12-0620:42:02,2023-11-0809:24:02,2
13442,1331,7640,2023-06-11 15:09:13,2023-06-1918:46:13,,0
6685,465,3747,2023-09-30 21:47:53,2023-11-0120:18:32,,0
102171,1085,58006,2024-12-18 18:38:57,2024-12-1821:02:08,,0
70550,550,40210,2024-09-05 22:03:40,2024-10-0513:02:27,,0
92869,99,52122,2021-01-06 16:22:31,2021-05-1413:02:08,2021-04-1916:22:22,2
46335,1066,27932,2024-06-23 19:39:53,2024-08-1308:57:05,,0
97868,352,55012,2022-03-08 14:11:58,2022-05-3119:09:37,2022-05-0608:16:16,2
87980,971,49456,2023-10-06 20:17:36,2024-01-1215:14:04,2023-12-0315:50:33,2
22712,859,13510,2020-12-26 16:42:39,2021-04-1608:35:17,2021-03-1310:57:21,2
60230,1226,33285,2023-11-16 20:16:55,2023-11-3019:03:18,,0
18361,785,10702,2020-01-03 11:26:07,2020-04-1613:35:45,,0
25965,1153,15561,2023-10-22 19:51:54,2023-10-2618:21:05,,0
58093,420,32517,2022-09-21 13:39:46,2022-11-1621:13:39,2022-10-1920:28:08,1
77535,1174,43434,2024-03-15 13:47:42,2024-04-2613:50:33,2024-04-0617:01:31,1
94402,207,53034,2021-08-16 17:16:00,2021-08-2719:37:44,,0
15552,1360,9047,2022-12-14 12:46:33,2023-03-0820:39:43,,0
93142,911,52131,2020-11-09 17:16:28,2020-12-0221:32:55,2020-11-3020:11:33,1
97958,694,55082,2024-07-11 13:03:18,2024-08-1909:00:35,2024-10-0512:09:25,1
98237,541,55283,2024-03-25 16:05:45,2024-04-1114:01:13,,0
43770,815,24648,2020-12-31 20:21:05,2021-04-1511:23:12,2021-03-1813:32:03,1
93111,1393,52214,2024-12-09 16:15:45,,,0
3787,943,2029,2021-04-08 11:16:57,2021-04-1118:22:29,,0
42672,895,26011,2022-04-18 10:37:47,2022-08-0917:53:26,2022-06-1421:14:47,2
65839,1013,37121,2022-01-09 13:20:39,2022-04-0614:19:05,2022-03-0219:50:41,2
80436,534,44742,2022-03-06 16:30:32,2022-06-2114:18:00,2022-04-2715:02:51,2
52945,117,30556,2022-02-28 21:23:22,2022-03-0812:23:00,,0
72350,384,41415,2022-06-25 11:27:08,2022-10-1416:42:36,2022-09-1414:47:38,2
79636,824,44468,2020-12-19 18:33:18,2020-12-3117:59:51,,0
81945,1264,45611,2020-01-02 12:11:09,2020-11-2412:08:10,2020-10-0710:04:37,1
27773,958,16876,2021-03-01 13:42:18,2021-03-2018:24:43,,0
81856,1422,45484,2024-11-10 13:28:17,,2024-12-0810:53:56,1
98735,198,55603,2021-08-07 17:20:49,2021-12-0518:51:30,2021-11-1710:38:55,2
43121,1201,24773,2024-06-05 18:01:20,2024-06-1720:29:57,,0
36529,453,22987,2023-08-24 17:08:35,2023-11-1221:35:31,2023-10-2017:06:19,2
29225,1377,17860,2023-04-29 12:11:31,2023-06-0115:49:27,,0
4297,451,2439,2023-03-08 10:00:05,2023-04-1815:38:54,2023-04-0320:22:26,1
56844,1285,31917,2021-10-09 15:31:35,2022-01-1110:40:31,2022-06-1518:07:55,1
72338,359,41424,2023-06-22 10:54:50,2023-10-1108:23:51,,0
32716,365,20448,2024-05-21 21:19:58,2024-05-2121:23:53,,0
56118,399,31628,2022-11-11 17:25:52,2023-02-2016:53:43,2022-12-1012:30:08,1
4912,514,2687,2022-09-07 18:00:32,2022-10-2618:58:33,,0
30653,1131,18958,2023-10-11 15:12:56,2023-10-2421:47:41,,0
71657,957,40969,2021-12-12 12:37:12,2021-12-1212:38:39,,0
97316,1304,54655,2022-08-16 09:07:39,2022-11-1211:11:45,2024-12-2009:56:03,2
102052,237,57919,2020-10-21 18:58:39,2021-01-1319:15:16,2020-12-1323:47:36,2
31818,165,19807,2020-09-19 17:03:52,2020-12-1411:29:03,2020-11-0921:01:05,2
40502,311,24775,2023-11-26 10:41:26,2024-01-1211:30:50,2023-12-2313:04:04,1
44984,117,26962,2021-07-24 16:45:07,2021-08-2917:52:13,2021-06-0911:27:44,0
38711,189,24225,2022-11-22 15:36:13,2022-12-0515:25:21,,0
62948,365,35091,2024-04-13 13:13:48,2024-04-1315:09:12,,0
73129,166,41752,2022-10-17 14:21:58,2022-12-1313:01:21,,0
76839,673,43160,2024-11-07 18:43:20,,2024-12-0214:07:49,1
46941,96,28255,2023-04-26 08:33:28,2023-05-2716:49:54,2024-04-2615:18:22,0
91348,1166,51385,2024-01-18 14:33:51,2024-01-1814:34:10,,0
67972,287,38437,2020-11-06 18:34:35,2020-12-1421:58:50,2020-11-2817:52:06,1
11639,919,6131,2021-03-04 17:50:18,2021-06-0914:17:03,2021-05-0613:54:23,2
8645,943,4890,2021-12-13 20:55:01,2022-03-1118:39:47,,0
28721,482,17486,2021-11-29 17:28:28,2022-02-1413:44:51,2021-12-2915:25:11,1
84131,31,47114,2022-03-01 16:17:55,2022-03-2212:47:07,,0
97005,631,54526,2022-11-27 21:51:56,2022-12-1014:57:58,,0
6148,548,3323,2023-04-06 21:14:16,2023-06-0518:50:08,2023-05-3118:13:11,2
20702,1006,12188,2023-07-24 17:49:48,2023-08-2416:55:21,,0
10741,1267,6124,2021-10-13 14:52:40,2021-12-2816:06:15,,0
14030,862,8019,2022-05-08 19:57:30,2022-05-2011:53:47,,0
64107,1196,35884,2024-12-14 19:40:01,,,0
43068,1119,26154,2024-07-05 09:01:24,2024-08-2912:56:16,,0
88323,1070,49662,2023-11-05 13:14:18,2024-01-1917:16:15,2023-12-2620:55:51,2
40358,311,25153,2022-12-12 21:06:53,2022-12-1822:13:33,,0
62082,800,34498,2021-03-29 17:53:54,2021-05-0213:46:48,,0
7287,1015,3946,2024-04-05 13:00:58,2024-06-1514:14:57,2024-05-0223:40:35,1
90750,1070,50987,2022-09-21 17:11:11,2022-12-1217:07:53,2022-11-1314:14:40,2
74614,378,42411,2021-07-22 12:02:52,2021-12-1613:00:58,2021-11-1115:42:16,2
3875,587,2188,2024-11-03 20:31:13,2024-11-2615:55:50,,0
100800,823,57026,2021-01-05 10:54:20,2021-03-1510:58:20,,0
41705,453,25704,2024-03-03 21:14:19,2024-03-0921:43:22,,0
84898,826,47574,2021-03-11 19:54:46,2021-03-2018:53:14,,0
51288,260,29984,2023-04-27 18:46:12,2023-06-0117:03:09,,0
37124,73,23336,2020-11-25 19:25:05,2020-12-1421:54:55,2024-09-2009:34:34,0
61661,357,34253,2022-05-03 18:03:54,2022-05-0318:04:56,,0
36049,551,22368,2023-12-31 19:06:27,2024-01-0119:01:42,,0
87227,852,48991,2020-01-14 18:59:56,2020-10-0813:29:51,,0
71436,284,40821,2021-11-18 18:01:30,2021-12-2320:01:49,2021-12-1613:25:27,1
62774,106,34944,2021-05-23 21:10:45,2021-06-2810:08:15,2021-06-1810:32:31,1
21211,1299,12535,2021-07-21 09:08:40,2021-09-2817:09:39,,0
41974,518,24363,2024-10-23 11:19:39,2024-11-0316:55:07,,0
77432,541,43334,2023-05-14 09:33:27,2023-06-0715:29:02,2023-06-0711:01:48,1
84765,1051,47512,2022-11-11 14:36:27,2023-03-0815:04:51,2023-02-2411:03:46,2
80441,552,44904,2022-02-15 11:25:17,2022-03-0110:10:12,,0
83393,1032,46537,2023-10-31 18:36:18,2023-12-0818:43:40,,0
21349,1332,12636,2020-12-26 09:05:54,2021-01-2121:54:35,,0
8246,383,4614,2021-06-29 11:50:57,2021-07-0308:31:27,,0
92235,1265,51654,2021-04-16 14:54:29,2021-06-2118:24:33,2021-06-0911:15:47,2
9081,1072,5052,2024-04-21 11:16:39,2024-05-2810:08:29,2024-05-1912:51:58,1
11609,858,6542,2020-09-04 14:54:22,2020-12-1619:48:49,2020-11-0221:54:29,2
65006,365,36577,2024-04-12 12:26:32,2024-04-1215:54:24,,0
98740,211,55606,2022-11-16 12:05:23,2022-12-2616:06:33,,0
12599,833,7052,2022-05-12 17:21:03,2022-06-1710:07:40,2022-06-0715:06:39,1
58024,398,32634,2022-05-07 20:13:50,2022-06-1121:56:09,,0
85373,896,47913,2020-09-14 17:05:16,2020-12-2314:16:36,2022-10-0609:35:31,2
30598,1119,18923,2023-04-02 20:55:50,2023-05-0510:02:20,,0
69087,702,38967,2023-10-07 19:18:52,2024-01-0309:37:54,2023-12-0218:17:21,2
11464,1123,6484,2023-03-15 19:58:20,2023-03-1916:22:38,,0
76838,673,43096,2024-07-16 15:08:06,2024-08-0209:34:15,,0
9257,954,5265,2023-04-13 15:19:07,2023-05-1610:20:33,,0
65750,1256,37108,2024-11-12 11:59:00,2024-11-2717:10:50,,0
79501,215,44383,2022-10-12 19:52:44,2022-11-1618:52:54,2024-03-2913:42:25,0
23495,555,13911,2023-03-01 12:21:49,2023-06-0712:56:26,2023-04-2615:25:27,2
20514,1299,12077,2022-04-26 15:19:17,2022-05-0512:23:30,,0
86212,106,48486,2020-12-09 21:57:29,2021-01-2015:48:28,2021-01-0518:02:09,1
80404,222,44721,2020-12-17 20:28:35,2021-04-1819:05:40,2021-03-1909:06:28,2
86976,1437,48877,2024-12-05 10:50:22,,2024-12-2511:17:12,1
50741,68,29799,2020-01-14 14:10:36,2020-08-3012:13:41,2023-10-2610:16:14,0
40166,245,24569,2020-01-07 12:01:29,2020-08-1010:43:00,,0
22584,387,13456,2021-08-07 21:43:08,2021-08-2719:11:46,,0
21609,1200,12801,2023-10-11 20:11:35,2024-01-0416:13:42,,0
95804,384,53772,2024-03-18 16:52:00,2024-06-1618:00:55,2024-08-2014:23:13,1
40244,311,24343,2022-03-05 13:30:41,2022-03-2019:05:01,,0
59722,49,33171,2020-08-27 16:37:22,2020-10-0313:20:56,2020-09-1909:18:39,1
97659,912,54873,2023-05-04 17:01:34,2023-06-0916:19:04,,0
98389,1106,55370,2022-11-09 19:02:52,2022-11-1914:14:57,,0
38262,633,24075,2024-01-19 21:28:26,2024-04-2520:56:42,2024-03-2020:14:53,2
33899,298,21294,2022-08-20 15:58:38,2022-11-2008:23:00,2022-10-1820:23:36,2
53577,67,30933,2022-05-18 12:20:48,2022-05-2512:01:56,2023-04-2119:00:14,0
95375,918,53117,2021-04-23 12:59:05,2021-05-2220:10:10,2021-05-1623:00:39,1
17054,1331,9955,2023-05-21 20:41:26,2023-05-2520:35:39,,0
65956,379,37196,2020-10-30 21:46:01,2021-03-2821:41:32,2020-12-1919:52:51,2
32929,396,20621,2021-06-21 17:35:38,2021-07-1113:38:36,,0
100915,1061,57106,2023-10-10 19:43:30,2023-10-2516:24:48,,0
12735,1042,7207,2023-06-28 14:17:17,2023-09-0318:08:53,,0
91143,1295,51212,2023-05-09 10:26:34,2023-05-1420:42:46,,0
21095,1207,12441,2024-09-10 20:06:42,2024-09-1020:07:34,,0
50220,877,28575,2022-01-13 15:29:21,2022-03-0917:31:47,2022-02-1911:17:54,1
66400,327,37512,2021-07-22 18:00:37,2021-07-2417:07:27,,0
68102,537,38543,2024-12-22 16:22:38,,,0
6038,166,3357,2021-03-06 20:38:23,2021-04-2220:09:16,,0
10620,734,6100,2024-09-07 14:14:00,2024-12-0318:41:38,2024-11-0407:35:24,2
26289,710,15803,2024-09-24 09:07:04,2024-11-2218:45:12,2024-10-2209:20:33,1
38215,327,24009,2022-03-04 13:08:42,2022-05-1109:01:45,2022-05-0223:34:02,2
54055,398,30994,2023-11-09 19:36:42,2023-12-1320:25:55,,0
49746,1408,29419,2024-11-04 09:32:38,,2024-12-0313:17:16,1
16853,1274,9846,2020-01-14 13:38:23,2020-12-2215:39:01,2020-10-1109:47:46,1
94012,33,52750,2022-04-10 10:31:23,2022-05-2518:51:28,2022-05-0100:13:30,1
29658,1066,18198,2024-08-13 21:05:00,2024-09-1511:36:44,,0
64675,1285,36323,2020-11-27 15:08:11,2020-12-3010:17:58,,0
20334,1201,11961,2024-10-23 15:37:09,2024-11-2111:17:23,,0
77453,194,43323,2023-03-27 17:51:46,2023-06-1909:58:01,2023-05-2319:49:38,2
20751,1251,12218,2024-10-06 09:01:21,2024-11-0512:26:34,,0
5631,4,3085,2021-06-07 15:00:35,2021-11-0716:46:20,2021-07-0522:48:52,1
21756,1413,12874,2024-07-18 21:07:21,2024-07-3021:56:11,,0
15009,786,8635,2021-05-20 18:25:26,2021-06-2420:14:52,,0
100299,1290,56674,2022-11-14 19:48:51,2023-03-2614:31:05,2024-11-1811:59:51,2
1381,137,814,2020-01-05 21:54:37,2020-01-0616:29:59,,0
29450,1319,17965,2023-03-09 16:33:03,2023-04-1408:38:48,,0
19622,1299,11524,2022-02-23 10:40:27,2022-03-2122:58:14,,0
85581,1029,48059,2024-10-26 18:30:04,2024-12-0217:29:02,2024-11-2010:57:08,1
44067,901,25515,2021-06-12 17:49:40,2021-06-1513:26:50,,0
91000,360,51176,2023-09-27 18:37:57,2023-10-2620:12:39,,0
40333,311,25137,2022-12-14 15:52:06,2022-12-1415:52:15,,0
84561,443,47366,2023-04-25 19:45:24,2023-06-1211:54:35,2023-05-2311:13:00,1
20709,1006,12194,2024-04-25 10:05:38,2024-05-2309:17:34,,0
12901,919,7334,2020-11-30 21:28:55,2021-03-1516:48:18,2021-01-1910:51:37,2
92842,1178,52112,2024-12-13 13:19:32,,,0
78382,1304,43865,2023-04-02 11:32:38,2023-12-3016:27:30,2024-12-2009:55:51,2
15662,14,9087,2021-04-24 21:35:47,2021-06-0221:53:35,,0
66423,363,37511,2021-12-03 17:41:43,2022-01-0308:46:29,,0
44670,287,26804,2020-12-02 21:47:55,2021-01-1908:40:33,2020-12-3109:34:17,1
41048,432,24391,2022-09-22 18:16:47,2022-11-0913:46:28,2022-10-1615:48:47,1
95270,834,53478,2021-09-01 09:01:14,2021-09-2717:44:49,,0
100050,960,56536,2022-05-04 18:22:33,2022-08-0716:11:39,2022-06-2621:09:31,2
46060,547,27375,2023-12-07 19:15:00,2024-01-1419:43:10,,0
3724,1081,2026,2022-11-07 11:00:13,2022-12-0516:25:35,,0
90494,634,50794,2024-09-24 21:40:06,,2024-11-1512:14:00,2
93226,420,52319,2022-09-21 13:38:16,2022-11-0322:23:56,2022-10-1920:42:18,1
39762,760,24335,2020-10-12 21:23:56,2020-12-0517:45:02,2020-11-0821:12:13,1
49581,1123,29095,2023-09-11 20:23:53,2023-12-1310:12:52,2023-11-0914:21:08,2
71065,986,40593,2021-10-22 20:47:54,2022-02-1717:39:24,2021-12-1709:41:42,2
66050,658,37260,2023-08-19 17:14:59,2023-08-2419:27:56,,0
9368,20,5343,2021-05-26 10:10:07,2021-06-0409:51:43,,0
68088,420,38532,2022-03-02 12:44:12,2022-05-0313:40:03,2022-03-2618:10:00,1
66943,846,37829,2022-01-05 18:20:30,2022-02-1715:33:31,,0
14197,990,8093,2021-11-02 10:27:15,2021-11-1608:45:21,,0
69196,365,39289,2024-04-15 09:49:44,2024-04-1512:08:48,,0
24417,1085,14473,2023-03-21 19:05:27,2023-04-1111:22:54,,0
100353,114,56709,2022-08-06 10:06:45,2022-10-1613:54:19,2022-09-2609:42:42,2
9446,916,5400,2021-03-03 19:01:36,2021-06-0817:06:09,2021-04-2415:34:01,2
86288,1388,48495,2023-04-01 21:14:39,2023-04-2911:30:05,,0
97524,554,54734,2023-10-10 21:55:56,2023-11-2217:29:53,,0
40316,311,25013,2022-08-08 08:36:57,2022-08-0811:15:04,,0
13811,1201,7867,2023-09-19 19:25:34,2023-10-1517:41:37,2023-10-1016:34:40,1
6553,1319,3648,2024-06-14 15:15:14,2024-08-2517:12:06,,0
31340,450,19452,2023-03-14 20:26:34,2023-05-1015:25:13,2023-05-0414:11:26,2
96172,896,53999,2020-09-14 17:28:35,2020-12-2314:17:30,2020-11-1208:46:13,2
68260,890,38665,2021-03-17 15:32:55,2021-03-2709:57:05,,0
68376,302,38748,2022-02-21 13:13:40,2022-05-2215:44:04,2022-05-1612:26:40,2
37461,420,23576,2021-03-08 17:57:27,2021-06-0909:43:49,2021-06-0619:11:56,2
25659,842,15340,2020-11-26 20:00:09,2020-11-2713:26:44,,0
44724,633,26840,2024-03-20 19:27:43,2024-04-2520:56:32,2024-04-1422:57:08,1
78037,541,43734,2023-04-26 09:11:15,2023-08-2018:12:04,2023-06-1500:30:59,2
45783,426,27601,2021-07-31 17:33:51,2021-08-0521:52:06,,0
75474,379,42577,2020-12-19 20:23:38,2021-03-0914:47:10,,0
78928,1360,44137,2023-04-19 21:31:58,2023-05-1912:23:44,,0
79716,82,44497,2021-12-14 10:08:09,2021-12-2914:57:08,,0
45382,365,27322,2024-05-21 19:11:31,2024-05-2119:16:37,,0
10981,261,6262,2022-10-16 18:18:11,2022-10-2808:11:19,2023-03-2610:48:38,0
10152,604,5894,2024-12-06 21:58:44,2024-12-2821:03:34,,0
8807,943,4975,2022-01-12 19:58:07,2022-03-1415:14:55,,0
77446,854,43337,2021-08-17 11:51:48,2021-09-2212:05:30,,0
16792,1413,9816,2024-02-26 19:42:16,2024-03-2509:49:09,,0
22824,378,13571,2023-08-29 18:51:06,2023-11-2723:10:23,2023-10-2816:41:05,2
